year,title,author,url,title_describe
2018,Путь в ИТ,Правдина Е.,https://t.me/arch_progr/356,"путь в ит в книге собраны опыт, забавные истории, взгляды и решения: о том, как выбирать место работы, когда и с чего начать, как выстраивать отношения в жизни и на проектах. какие типажи успешны в сфере ит и какие черты стоит в себе воспитать. как стать тим-лидом и руководить, побеждать на собеседованиях, бороться с выгораниями, возрождаться из пепла, двигаться дальше и развиваться. где искать вдохновение, как попасть в компанию мечты и оставаться жизнерадостным разработчиком. "
2016,C#. Программирование 2D и 3D векторной графики,Тюкачев Н. А.,https://t.me/arch_progr/354,"c . программирование 2d и 3d векторной графики книга посвящена программированию векторной графики. описываются основные методы графических классов и приводятся примеры их использования, рассматриваются аффинные преобразования на плоскости и в трехмерном пространстве и различные виды проецирования. приводится обзор различных моделей трехмерных тел. одна из них посвящена сложной теме бинарные операции над множествами. описан лучевой алгоритм определения принадлежности точки многоугольнику и многограннику. описывается библиотека opengl и основные команды этой библиотеки. приводятся простые примеры 2d графики. "
2021,"Машинное обучение. Наука и искусство построения алгоритмов, которые извлекают знания из данных",Петер Флах,https://t.me/arch_progr/353,"машинное обучение. наука и искусство построения алгоритмов, которые извлекают знания из данных перед вами один из самых интересных учебников по машинному обучению разделу искусственного интеллекта, изучающего методы построения моделей, способных обучаться, и алгоритмов для их построения и обучения. автор воздал должное невероятному богатству предмета и не упустил из виду объединяющих принципов. "
2016,Разработка программных комплексов на языке jаvascript,"Солодушкин С.И., Юманова И.Ф.",https://t.me/arch_progr/351,"разработка программных комплексов на языке jаvascript рассматриваются вопросы практического использования языка jаvascript для разработки веб сервисов. основное внимание уделяется подробному разбору сложных теоретических вопросов прототипного наследования, политик безопасности. в качестве средств разработки используются платформа node.js и фреймворк express. для студентов, специализирующихся в области прикладной информатики, компьютерных наук и занимающихся разработкой программного обеспечения. "
2019,Android NDK. Руководство для начинающих,Ретабоуил Сильвен,https://t.me/arch_progr/349,"android ndk. руководство для начинающих android ndk позволяет внедрять высокопроизводительный и переносимый код в мобильные приложения, и на все 100 использовать вычислительные мощности мобильных устройств. android ndk позволит вам писать быстрый код для вычислительных задач и переносить код, написанный для android, на другие платформы. кроме того, если у вас есть приложение на языке c, с помощью ndk вы сможете существенно ускорить процесс разработки проекта. это одна из самых эффективных операционных систем для мультимедийных и игровых приложений. данное руководство для начинающих покажет вам, как писать приложения на c/c и интегрировать их с java. с помощью этого практического пошагового руководства, постепенно наращивая навыки на учебных примерах, советах и рекомендациях, вы научитесь встраивать код на c/c в приложения на java и даже писать автономные приложения. к концу книги вы достаточно хорошо познакомитесь с ключевыми понятиями. "
2016,Язык программирования Go,"Алан А. А. Донован, Брайан У. Керниган",https://t.me/arch_progr/348,"язык программирования go вы краем уха слышали о новом языке программирования go, но не знаете, что он представляет собой на самом деле ответы на все ваши вопросы вы получите в этой книге. она поможет вам познакомиться с языком go поближе, узнать о его предназначении и преимуществах, и о том, как писать программы на этом языке причем это будут программы не начинающего, но профессионального программиста - эффективные и идеоматичные . книга написана двумя профессионалами - как в области программирования, так и в области написания книг на программистские темы. так что если вы хотите быть в курсе последних достижений в программировании - не сомневайтесь, взяв эту книгу, вы свернули на верный путь к профессиональному овладению языком go. "
2020,Архитектурные решения Java для доступа к данным,Волушкова В.Л.,https://t.me/arch_progr/347,"архитектурные решения java для доступа к данным рассматриваются технологии программирования на примере языка java. многие программисты решают идентичные задачи и находят похожие решения. для того, чтобы не создавать проблем при проектировании, можно воспользоваться уже готовыми решениями фреймворками и шаблонами проектирования. в книге приведены описание и примеры использования фреймворка spring для реализации доступа к данным. spring наиболее часто используемая java ee framework и hibernate наиболее популярная реализация orm. поэтому комбинация spring hibernate часто используется в корпоративных приложениях. "
2017,Регулярные выражения. Сборник рецептов,"Ян Гойвертс, Стивен Левитан",https://t.me/arch_progr/346,"регулярные выражения. сборник рецептов второе обновленное издание охватывает диалекты регулярных выражений, используемые в восьми языках программирования: c , java, javascript, perl, php, python, ruby и vb.net. вы познакомитесь с новыми приемами, научитесь обходить ловушки, имеющиеся в разных диалектах, и благодаря огромной библиотеке готовых решений сможете сэкономить свое время. "
2015,Django 2.1. Практика создания веб-сайтов на Python,Дронов В.А.,https://t.me/arch_progr/344,"django 2.1. практика создания веб-сайтов на python книга посвящена разработке веб-сайтов на python с использованием веб-фреймворка django 2.1. рассмотрены основные функциональные возможности, необходимые для программирования сайтов общего назначения: модели, контроллеры, шаблоны, средства обработки пользовательского ввода, выгрузка файлов, разграничение доступа и др. "
2019,"Теория вероятностей, математическая статистика, математическое программирование","Белько И.В., Морозова И.М., Криштапович Е.А.",https://t.me/arch_progr/342,"теория вероятностей, математическая статистика, математическое программирование рассмотрены темы, изучаемые в третьей части курса высшая математика : теория вероятностей, математическая статистика и математическое программирование. каждая глава содержит теоретические основы с примерами, задачи с решениями и задачи для самостоятельной работы, снабженные ответами. большинство примеров и задач имеют экономическую направленность. пособие может быть использовано для самостоятельной подготовки по данным разделам курса высшей математики. для студентов и преподавателей экономических специальностей высших учебных заведений. "
2019,React.js для начинающих,Пацианский М.,https://t.me/arch_progr/341,"react.js для начинающих react.js это открытая javascript-библиотека для создания пользовательских интерфейсов. в данном курсе разбираются основы react.js. после прочтения курса, вы научитесь: - создавать компоненты, учитывая proptypes - грамотно использовать props и state компонента - работать с формой - работать с react dev tools - рефакторить и быть лучше в тексте курса часто встречаются небольшие задачки, а так же приводится их решение. для успешного прохождения курса, вам потребуются знания: - html/css - javascript ну или хотя бы jquery, если вы понимаете, что всего лишь функция... в процессе изучения, нам потребуется локальный сервер. для этого мы воспользуемся node.js и express. знание этих технологий не обязательно, достаточно будет просто скопировать/вставить , либо воспользоваться своим локальным сервером, например на apache. "
2018,Qt4.7+. Практическое программирование на C++,Боровский А.Н.,https://t.me/arch_progr/340,"qt4.7 . практическое программирование на c книга посвящена разработке приложений для windows и linux с использованием библиотеки qt версий 4.7.x и 4.8. подробно рассмотрено программирование трехмерной и интерактивной графики, баз данных, многопоточных приложений, создание собственных виджетов, описание принципов работы с xml, а также использование новейших подсистем qt declarative и qt3/d. дано описание классов qt применительно к решению конкретных задач. значительное внимание уделено основным принципам разработки сложных приложений. рассмотрено применение различных профессиональных инструментов разработчика при работе с библиотекой qt. в архиве расположены исходные тексты демонстрационных примеров более 40 . для программистов. "
2020,"Ассемблер — это просто. Учимся программировать, 2-е издание",Калашников Олег,https://t.me/arch_progr/339,"ассемблер это просто. учимся программировать, 2-е издание подробно и доходчиво объясняются все основные вопросы программирования на ассемблере. рассмотрены команды процессоров intel, 16- и 32-разрядные регистры, основы работы с сопроцессором, сегментация памяти в реальном масштабе времени, управление клавиатурой и последовательным портом, работа с дисками и многое другое. описано, как разработать безобидный нерезидентный вирус и антивирус против этого вируса, как написать файловую оболочку типа norton commander или far manager и как писать резидентные программы. каждая глава состоит из объяснения новой темы, описания алгоритмов программ, многочисленных примеров и ответов на часто задаваемые вопросы. во второе издание внесены исправления и добавлены новые примеры. "
2018,14 занимательных эссе о языке Haskell и функциональном программировании,Роман Душкин,https://t.me/arch_progr/338,"14 занимательных эссе о языке haskell и функциональном программировании в книге представлено 14 статей автора, которые в разное время были опубликованы или подготовлены к публикации в научно-популярном журнале для школьников и учителей потенциал . статьи расположены и связаны таким образом, чтобы они представляли собой логически последовательное повествование от начал к более сложным темам. также в книге сделан упор на практические знания, предлагается решение многих прикладных задач при помощи языка функционального программирования haskell. книга будет интересна всем, кто живо интересуется функциональным программированием, студентам технических вузов, преподавателям информатики. "
2015,Android. Программирование для профессионалов. 2-е издание,"Харди Б., Филлипс Б., СтюартК., Марсикано К.",https://t.me/arch_progr/337,"android. программирование для профессионалов. 2-е издание изучение android все равно что жизнь в другой стране: даже если вы говорите на местном языке, на первых порах вы все равно не чувствуете себя как дома. такое впечатление, что все окружающие знают что-то такое, чего вы еще не понимаете. и даже то, что уже известно, в новом контексте оказывается попросту неправильным. второе издание познакомит вас с интегрированной средой разработки android studio, которая поможет с легкостью создавать приложения для android. "
2016,Математическое программирование,Юрьева А.А.,https://t.me/arch_progr/336,"математическое программирование учебное пособие состоит из семи разделов. три раздела посвящены математическому программированию, два теории игр, два теории графов и сетей. основное внимание уделено прикладному аспекту. все методы решения иллюстрируются типовыми примерами, а в конце каждой главы приведены упражнения 25 30 вариантов для самостоятельной работы студентов. задачи данных упражнений, в основном, оригинальны и лишь некоторые взяты из источников, указанных в списке литературы. по объему информации учебное пособие соответствует курсу математического программирования, читаемому во всех технических и экономических вузах страны. рекомендовано для студентов, обучающихся по направлениям подготовки математика и компьютерные науки , прикладная математика и информатика , прикладная информатика , информационные системы и технологии , информатика и вычислительная техника . "
2016,Язык программирования Ruby,"Дэвид Флэнаган, Юкихиро Мацумото",https://t.me/arch_progr/335,"язык программирования ruby эта книга официальное руководство по динамическому языку программирования ruby. авторский состав воистину звездный: дэвид флэнаган известнейший специалист в области программирования, автор ряда бестселлеров по javascript и java юкихиро matz мацумото создатель и ведущий разработчик ruby. в книге приведено детальное описание всех аспектов языка: лексической и синтаксической структуры ruby, разновидностей данных и элементарных выражений, определений методов, классов и модулей. кроме того, книга содержит информацию об api-функциях платформы ruby. издание будет интересно опытным программистам, знакомящимся с новым для себя языком ruby, а также тем, кто уже программирует на ruby и хочет достичь более высокого уровня понимания и мастерства работы. "
2018,Разработка веб-приложений с помощью PHP и MySQL,"Люк Веллинг , Лора Томсон",https://t.me/arch_progr/334,"разработка веб-приложений с помощью php и mysql php и mysql являются популярными технологиями с открытым кодом, которые идеальны для быстрой разработки веб-приложений, взаимодействующих с базами данных. php представляет собой мощный язык написания сценариев, позволяющий создавать веб-приложения с развитой функциональностью, а mysql - это высокопроизводительная и надежная база данных, которая хорошо интегрируется с php и подходит для динамических интернет-приложений. в книге показано, как совместно использовать эти инструменты для получения эффективных интерактивных веб-приложений. в ней рассматриваются основы языка php, объясняются настройка и работа с базой данных mysql и демонстрируется применение php для взаимодействия с базой данных и веб-сервером. "
2001,C# 4.0: Полное руководство,Шилдт Г.,https://t.me/arch_progr/333,"c 4.0: полное руководство в этом полном руководстве по c 4.0 языку программирования, разработанному специально для среды .net, детально рассмотрены все основные средства языка: типы данных, операторы, управляющие операторы, классы, интерфейсы, методы, делегаты, индексаторы, события, указатели, обобщения, коллекции, основные библиотеки классов, средства многопоточного программирования и директивы препроцессора. подробно описаны новые возможности c , в том числе plinq, библиотека tpl, динамический тип данных, а также именованные и необязательные аргументы. это справочное пособие снабжено массой полезных советов авторитетного автора и сотнями примеров программ с комментариями, благодаря которым они становятся понятными любому читателю независимо от уровня его подготовки. книга рассчитана на широкий круг читателей, интересующихся программированием на c . "
2018,OpenGL 4. Язык шейдеров. Книга рецептов,Дэвид Вольф,https://t.me/arch_progr/332,"opengl 4. язык шейдеров. книга рецептов язык шейдеров opengl opengl shading language, glsl является фундаментальной основой программирования с использованием opengl. его применение дает беспрецедентную гибкость и широту возможностей, позволяет использовать мощь графического процессора gpu для реализации улучшенных приемов отображения и даже для произвольных вычислений. версия glsl 4.x несет еще более широкие возможности, благодаря введению новых видов шейдеров: шейдеров тесселяции и вычислительных шейдеров. в этой книге рассматривается весь спектр приемов программирования на glsl, начиная с базовых видов шейдеров вершинных и фрагментных, и заканчивая геометрическими, вычислительными и шейдерами тесселяции. здесь приводится множество практических примеров от наложения текстур, воспроизведения теней и обработки изображений до применения искажений и манипуляций системами частиц. прочтя ее, вы сможете задействовать gpu для решения самых разных задач. "
2020,Linux. Карманный справочник,Граниеман Скотт,https://t.me/arch_progr/330,"linux. карманный справочник данная книга представляет собой краткое пособие по основным командам операционной системы linux. в первых главах предствлены самые элементарные сведения о работе с системой. по мере чтения книги материал усложняется освоив eгo, читатель сможет решать достаточно серьезные задачи. начинающие пользователи, только приступающие к изучению linux, найдут сведения о самых необходимых им командах. но предполaгаемая аудитория не oгpaничивается новичками. материал книги также напомнит опытным пользователям команды и опции, которые они успели забыть или которым они по каким-то причинам ранее не уделяли внимания. "
2015,Язык С ++ и объектно-ориентированное программирование в С ++. Лабораторный практикум,"Ашарина И. В., Крупская Ж. Ф.",https://t.me/arch_progr/329,"язык с и объектно-ориентированное программирование в с . лабораторный практикум пособие содержит 21 лабораторную работу, которые позволят читателю освоить язык программирования с в его классическом представлении, а также овладеть технологией объектно-ориентированного программирования в с . каждая лабораторная работа включает теоретические сведения, сопровождающиеся большим количеством примеров, работающих в среде ms visual studio. для самостоятельной работы в большинстве лабораторных работ предлагаются наборы заданий двух уровней сложности - для начинающих изучать язык программирования и для тех, кто хочет повысить свой уровень в этой области. для студентов и аспирантов высших учебных заведений, изучающих программирование на языке с и объектно-ориентированное программирование, а также преподавателей, читающих эти дисциплины. будет полезно читателям, самостоятельно изучающим программирование на языке с . "
2019,Гид по Computer Science для каждого программиста,Спрингер Вильям,https://t.me/arch_progr/328,"гид по computer science для каждого программиста колосс на глиняных ногах так можно назвать программиста без подготовки в области computer science. уверенное владение основами позволяет не изобретать велосипеды и закладывать в архитектуру программ эффективные решения. вс это избавляет от ошибок и чрезмерных затрат на тестирование и рефакторинг. не беда, если вы чувствуете себя не у дел, когда другие программисты обсуждают аппроксимативный предел. даже специалисты с опытом допускают ошибки из-за того, что подзабыли computer science. эта книга будет вам живым помощником в освоении и повторении самых насущных вопросов компьютерных наук: - типы и структуры данных - алгоритмы - графы - теория сложности "
2018,Базы данных для инженеров,Зрюмов Е.А.,https://t.me/arch_progr/327,"базы данных для инженеров учебное пособие содержит необходимые теоретические сведения для изучения принципов работы современных баз данных, а также практические реализации баз данных и приложений в microsoft office access 2007,microsoft visual studio с помощью технологии ado.net, mysql с помощью языка программирования php. учебное пособие направлено на формирование профессиональных компетенций инженеров, деятельность которых связана с информационными технологиями. "
2019,javascript для профессиональных веб-разработчиков,Закас Николас,https://t.me/arch_progr/19,"javascript для профессиональных веб-разработчиков если вы хотите полностью реализовать потенциал javascript, то крайне важно понять саму природу этого языка, его фундаментальные возможности и ограничения. перед вами - обновленный вариант бестселлера, написанный гуру javascript николасом закасом. автор показывает, как применять этот мощный инструмент для решения конкретных задач по созданию динамических пользовательских интерфейсов, которые стирают грань между настольными и веб-приложениями. "
2007,SQL. Сборник рецептов,Молинаро Э.,https://t.me/arch_progr/18,"sql. сборник рецептов книга энтони молинаро sql. сборник рецептов предназначена тем, кто уже знаком с основами языка запросов sql и хочет повысить свой профессиональный уровень. она будет полезна и экспертам sql, поскольку автор предлагает варианты решения задач для разных субд: db2, oracle, postgresql, mysql и sql server. если вы постоянно работаете с sql на одной платформе, то, возможно, найдете в рецептах более эффективное решение на другой. вы научитесь использовать sql для решения более широкого спектра задач от операций внутри баз данных до передачи данных по сети в приложения. для этого достаточно открыть книгу на странице с интересующим вас рецептом. "
2019,OpenGL ES 3.0. Руководство разработчика,"Гинсбург Д., Пурномо Б.",https://t.me/arch_progr/17,"opengl es 3.0. руководство разработчика opengl es - это ведущий интерфейс и графическая библиотека для рендеринга сложной трехмерной графики на мобильных устройствах. последняя версия, opengl es 3.0, делает возможным создания потрясающей графики для новых игр и приложений, не влияя на производительность устройства и время работы аккумулятора. авторы рассматривает весь api и язык для написания шейдеров. они внимательно рассматривают возможности opengl es 3.0, такие как теневые карты, дублирование геометрии, рендеринг в несколько текстур, uniform-буфера, сжатие текстур, бинарное представление программ и преобразование обратной связи. при помощи детальных, скачиваемых примеров на с, вы узнаете как задавать и программировать каждый аспект графического конвейера. шаг за шагом, вы перейдете от вводных примеров к продвинутому попиксельному освещению и системам частиц. "
2017,Защита в операционных системах,Проскурин В.Г.,https://t.me/arch_progr/15,"защита в операционных системах подробно рассмотрены основные средства и методы обеспечения информационной безопасности в современных операционных системах: управление доступом, аутентификация, аудит и обнаружение вторжений. кроме того, отдельно рассматриваются некоторые специфические вопросы, косвенно связанные с обеспечением безопасности операционных систем: централизованное управление политиками безопасности в доменах windows, особенности обеспечения безопасности операционных систем мобильных устройств, концепция виртуализации операционных систем и ее влияние на информационную безопасность. "
2020,Основы разработки веб-приложений,Пьюривал С.,https://t.me/arch_progr/14,"основы разработки веб-приложений благодаря этой книге вы усвоите основы создания веб-приложений, построив простое приложение с нуля с помощью html, jаvascript и других свободно предоставляемых инструментов. это практическое руководство на реальных примерах обучает неопытных веб-разработчиков тому, как создавать пользовательский интерфейс, строить серверную часть, организовывать связь клиента и сервера, а также применять облачные сервисы для развертывания приложения. каждая глава содержит практические задачи, полноценные примеры, а также ментальные модели процесса разработки. эта книга поможет вам сделать первые шаги в создании веб-приложений, обеспечив глубокие знания по теме. "
2020,Основы программирования на Ассемблере для ОС Windows,Черкасова Н.И.,https://t.me/arch_progr/13,"основы программирования на ассемблере для ос windows данные тексты лекций содержат материалы учебно-методического характера, необходимые для освоения знаний и умений по предмету основы программирования на ассемблере для ос windows . содержит материал второй части учебной дисциплины программирование на машинно-ориентированном языке , в котором рассматриваются вопросы работы с ассемблерами в современных операционных системах. данное учебное пособие издается в соответствии с рабочей программой учебной дисциплины основы программирования на ассемблере для ос windows по учебному плану направления 09.03.01 всех форм обучения. "
2021,"PHP глазами хакера, 3-е издание",Михаил Фленов,https://t.me/arch_progr/298,"php глазами хакера, 3-е издание рассмотрены вопросы безопасности и оптимизации сценариев на языке php. большое внимание уделено описанию типичных ошибок программистов, благодаря которым хакеры проникают на сервер, а также представлены методы и приведены практические рекомендации противостояния внешним атакам. "
2015,Сетевое программирование,Дубаков А.А.,https://t.me/arch_progr/296,"сетевое программирование в пособии вводится понятие распределенных клиент-серверных приложений и рассматриваются способы их реализация с применением программирования сокетов, rmi, сервлетов и jsp на основе применения javase java standard edition и javaee java enterprise edition . подробное рассмотрение технологий сопровождается практическими примерами по реализации клиентских и серверных компонент распределенной вычислительной архитектуры. для демонстрации применения распределенных технологий используется популярная открытая среда разработки ide eclipse и сервер приложений glassfish. "
2020,Операционные системы. Практикум,"Назаров С.В., и др.",https://t.me/arch_progr/294,"операционные системы. практикум содержит материал, обеспечивающий проведение практических, лабораторных, семинарских занятий и курсовое проектирование по основам построения и функционирования современных ос. рассмотрены организация пользовательского интерфейса на основе современной командной оболочки powershell, мультипрограммные вычислительные процессы, управление памятью и устройствами, файловые системы. уделено внимание вопросам безопасности, защите и восстановлению ос и их сетевым возможностям, а также средствам виртуализации и организации множественных прикладных сред. для бакалавров вузов экономического и технического профиля, обучающихся по специальностям: бизнес-информатика , прикладная информатика в экономике , прикладная математика , информатика и вычислительная техника , вычислительные машины, комплексы, системы и сети , математическое обеспечение и администрирование информационных систем в объеме, определенном минобрнауки россии. "
2015,Быстрое Прототипирование с JS. Гибкая Разработка на jаvascript,Мардан Азат,https://t.me/arch_progr/292,"быстрое прототипирование с js. гибкая разработка на jаvascript это практичная книга которая знакомит вас с быстрым прототипированием программного обеспечения, используя передовые веб- и мобильные технологии, включающие node.js, mongodb, twitter bootstrap, less, jquery, parse.com, heroku и другие. книга расчитана на продвинуто-начального и среднего уровня веб-/мобильных разработчиков: это кто-то, кто был или является экспертом в других языках типа ruby on rails, php, perl, python или/и java. это разработчики которые хотят узнать больше о jаvascript и node.js методах для создания прототипов веб и мобильных приложений быстро. наша целевая аудитория не имеет времени копаться в объемистой или, еще хуже, крошечной официальной документации. цель быстрое прототипирование с js не сделать из читателя эксперта, а помочь ему/ей начать создавать приложение как можно быстрее. "
